שם ישוב,סמל ישוב,מספר קלפי,בזב,מצביעים,פסולים,כשרים,אמת,ב,ג,ד,ו,ז,זך,זנ,ט,יש,כן,ל,ם,מחל,מרצ,נ,נץ,עם,ף,פה,צ,צף,ק,קך,קנ,קץ,רק,שס
חיפה,4000,2400,818,599,7,592,199,5,0,0,3,0,0.0,0,0,122,2,9,20,179,36,3,0,0,0,0,0,0,0,0,4,0,3,7
חיפה,4000,2410,618,432,1,431,141,7,1,0,1,0,0.0,0,0,90,2,7,5,100,57,0,3,0,0,0,0,0,0,0,8,0,3,6
חיפה,4000,2420,707,475,7,468,135,11,1,0,0,0,0.0,1,0,104,5,11,6,138,40,0,3,0,0,0,0,0,0,0,6,0,1,6
חיפה,4000,2430,797,518,4,514,105,5,1,0,2,0,0.0,6,2,73,6,16,14,236,19,1,3,0,0,0,0,0,0,0,6,0,0,19
חיפה,4000,2440,543,346,8,338,42,3,2,0,0,0,0.0,0,0,67,14,42,9,120,12,0,4,0,0,0,0,0,0,0,4,0,0,19
חיפה,4000,2450,577,348,11,337,36,4,3,1,0,0,0.0,0,0,57,19,42,9,132,9,1,0,0,0,0,0,0,0,0,0,1,1,22
חיפה,4000,2460,625,434,6,428,146,6,6,0,1,1,0.0,0,0,104,6,8,5,96,38,1,2,0,0,0,0,0,0,0,5,0,3,0
חיפה,4000,2470,822,590,5,585,192,13,0,1,0,0,0.0,0,0,135,2,11,10,138,67,1,2,0,0,0,0,0,0,0,7,0,3,3
חיפה,4000,2480,652,450,5,445,125,12,1,0,1,0,0.0,0,1,84,7,15,4,154,27,2,0,0,0,0,0,0,0,0,4,0,3,5
חיפה,4000,2490,661,448,4,444,123,13,0,0,2,0,0.0,0,0,96,3,7,3,143,32,1,4,0,0,0,0,0,0,0,10,0,2,5
חיפה,4000,2500,768,579,1,578,180,16,1,0,2,0,0.0,0,0,128,3,13,7,165,42,0,3,0,0,0,0,0,0,0,7,0,4,7
חיפה,4000,2510,600,408,2,406,143,4,0,0,0,0,0.0,0,0,88,5,8,7,106,31,1,3,0,0,0,0,0,0,0,7,0,2,1
חיפה,4000,2520,808,498,1,497,139,3,2,9,4,0,0.0,0,0,70,13,19,8,187,26,0,1,1,0,0,1,1,0,0,6,0,0,7
חיפה,4000,2530,722,462,2,460,116,28,2,0,1,0,0.0,0,0,119,4,14,5,104,34,4,3,0,0,0,0,0,0,1,11,0,6,8
חיפה,4000,2540,511,353,2,351,131,2,4,0,0,0,0.0,0,2,83,1,4,5,65,37,0,0,1,0,0,1,0,0,0,7,0,6,2
חיפה,4000,2550,649,474,17,457,73,0,1,93,138,0,0.0,0,0,27,2,5,10,37,37,0,0,4,2,0,0,18,0,0,7,0,0,3
חיפה,4000,2560,564,396,1,395,132,3,0,0,0,0,0.0,0,0,87,8,5,6,94,42,3,1,0,0,0,0,0,0,0,12,0,0,2
חיפה,4000,2570,720,476,1,475,149,8,6,0,2,0,0.0,0,0,98,3,18,4,119,48,0,2,1,0,0,0,0,0,0,15,0,2,0
חיפה,4000,2580,761,522,5,517,113,9,1,0,1,0,0.0,0,0,103,1,21,22,193,29,2,2,0,1,0,3,0,0,0,7,0,3,6
חיפה,4000,2590,476,301,5,296,92,4,3,0,0,0,0.0,0,0,54,11,11,2,88,16,0,1,0,0,0,0,0,1,0,7,0,1,5
חיפה,4000,2600,583,372,2,370,115,3,3,1,2,0,0.0,0,0,84,9,16,4,96,20,1,0,0,0,2,0,0,0,1,3,0,6,4
חיפה,4000,2610,621,375,5,370,57,0,1,0,2,0,0.0,1,0,57,20,61,6,131,16,0,4,0,0,0,0,1,0,1,5,1,0,6
חיפה,4000,2630,607,418,2,416,130,27,2,1,1,0,0.0,0,0,102,5,9,2,69,48,2,2,1,0,1,0,0,0,0,8,0,4,2
חיפה,4000,2650,610,380,13,367,116,4,1,4,8,0,0.0,0,0,56,6,9,16,94,34,0,3,0,0,0,1,0,0,0,8,0,1,6
חיפה,4000,2700,562,269,8,261,20,3,0,0,0,1,0.0,0,0,39,17,31,10,111,7,0,2,0,0,1,0,0,1,1,2,0,0,15
חיפה,4000,2750,749,449,11,438,118,0,0,111,160,0,0.0,0,1,6,0,2,0,10,20,0,0,7,0,0,1,0,0,0,0,0,1,1
חיפה,4000,2760,760,457,12,445,115,1,0,92,160,0,0.0,0,0,8,6,3,4,19,30,0,1,1,1,0,0,1,0,0,1,0,0,2
חיפה,4000,2770,406,246,3,243,69,1,0,48,66,0,0.0,0,1,13,6,5,1,20,7,0,0,1,0,0,0,2,0,0,0,0,0,3
חיפה,4000,2780,764,421,3,418,92,1,2,132,111,0,0.0,0,0,9,4,3,5,26,15,0,2,7,0,0,1,2,0,0,1,0,1,4
חיפה,4000,2790,517,300,1,299,72,2,0,62,88,0,0.0,0,1,8,1,8,6,28,9,0,0,4,0,0,0,5,0,0,3,0,0,2
חיפה,4000,2800,593,285,16,269,54,0,0,25,19,0,0.0,1,0,38,11,32,8,63,10,0,0,2,1,0,0,0,2,0,1,0,1,1
חיפה,4000,2810,670,383,8,375,92,1,0,73,77,0,0.0,1,2,16,6,18,3,41,22,1,0,6,0,0,1,2,0,0,3,0,4,6
חיפה,4000,2820,413,277,6,271,71,3,2,40,16,0,0.0,0,0,37,1,5,0,66,23,1,0,1,0,0,0,0,0,0,2,0,1,2
חיפה,4000,2830,779,493,3,490,122,9,2,2,1,0,0.0,0,0,107,11,23,3,164,21,1,7,0,1,0,0,2,0,0,1,0,1,12
חיפה,4000,2840,808,384,11,373,66,10,19,4,2,0,0.0,0,0,41,21,34,7,106,33,1,5,0,0,0,0,0,1,0,14,0,5,4
חיפה,4000,2850,802,419,8,411,68,7,9,10,6,0,0.0,0,0,61,23,64,2,107,21,0,5,0,0,0,0,0,0,1,7,0,1,19
חיפה,4000,2860,409,278,4,274,95,5,0,0,4,0,0.0,0,0,51,0,3,7,73,25,0,0,0,0,0,0,0,0,0,6,0,3,2
חיפה,4000,2870,737,357,13,344,49,7,11,2,8,0,0.0,0,0,48,34,63,3,79,19,2,3,0,0,0,0,0,1,0,6,0,3,6
חיפה,4000,2880,716,390,19,371,42,14,8,8,10,0,0.0,4,0,57,34,61,5,98,10,3,2,1,0,1,0,0,0,0,5,1,1,6
חיפה,4000,2890,664,383,7,376,84,7,3,4,2,0,0.0,0,0,53,16,40,7,121,16,0,10,0,0,1,0,0,0,0,3,0,0,9
חיפה,4000,2900,652,341,3,338,82,3,2,28,29,0,0.0,0,0,28,26,25,1,82,16,0,0,0,0,0,0,0,0,2,5,0,2,7
חיפה,4000,2910,617,273,12,261,44,3,5,27,31,0,0.0,0,0,23,19,29,3,54,10,1,0,2,0,0,0,1,2,0,2,0,0,5
חיפה,4000,2920,512,269,6,263,34,3,1,5,8,0,0.0,0,0,38,11,72,5,57,12,0,1,1,0,1,0,2,0,0,5,0,3,4
חיפה,4000,2930,588,269,2,267,33,4,2,9,5,0,0.0,0,1,36,25,54,3,71,9,0,3,6,0,1,0,0,1,0,1,0,0,3
חיפה,4000,2940,607,297,7,290,22,5,6,14,6,0,0.0,0,0,44,26,56,3,83,12,1,2,0,0,1,0,0,1,0,4,0,1,3
חיפה,4000,2950,545,233,5,228,42,4,4,5,5,0,0.0,0,0,28,21,37,2,48,15,1,6,0,0,0,0,0,0,1,2,1,2,4
חיפה,4000,2970,729,327,8,319,54,3,0,35,27,0,0.0,0,1,40,37,30,5,65,7,0,2,1,0,0,1,0,1,0,6,0,1,3
חיפה,4000,2980,624,316,8,308,86,0,2,61,38,0,0.0,0,0,19,12,13,2,56,10,0,1,3,0,0,0,0,0,0,1,0,0,4
חיפה,4000,2990,649,266,7,259,39,1,3,19,16,0,0.0,0,2,26,27,37,4,55,9,0,5,3,0,1,0,0,1,2,1,0,2,6
חיפה,4000,3010,673,288,7,281,76,3,3,38,45,0,0.0,0,1,7,7,14,2,60,3,0,3,5,0,0,1,0,1,2,1,0,0,9
חיפה,4000,3030,732,345,7,338,71,0,4,60,46,0,0.0,1,1,18,11,17,9,63,8,0,0,13,0,0,1,1,0,1,1,1,1,10
חיפה,4000,3040,649,201,9,192,22,4,2,2,6,0,0.0,1,0,19,29,29,1,46,7,0,3,1,0,3,0,0,0,0,1,0,0,16
חיפה,4000,3050,489,199,9,190,17,1,0,9,10,0,0.0,0,0,20,18,22,7,59,7,0,2,2,0,0,0,1,0,1,2,0,0,12
חיפה,4000,3060,562,207,6,201,27,0,2,11,9,0,0.0,0,0,20,10,37,2,50,11,0,1,3,0,0,1,0,0,0,4,0,1,12
חיפה,4000,3070,730,256,8,248,23,3,10,4,2,0,0.0,1,0,23,19,47,4,66,3,0,6,2,0,1,1,2,0,0,1,0,0,30
חיפה,4000,3100,619,260,10,250,24,6,3,1,0,0,0.0,0,0,42,40,31,3,64,13,0,6,0,1,7,0,1,0,0,3,0,1,4
חיפה,4000,3110,754,308,8,300,38,6,9,0,5,2,0.0,0,0,34,32,73,1,67,19,2,3,0,0,1,0,0,0,0,0,0,0,8
חיפה,4000,3130,527,334,8,326,59,6,8,2,0,0,0.0,0,0,52,7,19,6,128,14,0,0,0,0,1,0,0,0,0,8,0,2,14
חיפה,4000,3140,692,498,2,496,67,13,90,4,3,0,0.0,3,0,74,6,24,12,140,14,0,11,1,0,0,0,0,0,0,3,0,0,31
חיפה,4000,3150,609,285,9,276,38,2,10,1,1,0,0.0,0,0,30,37,74,1,63,12,0,1,0,0,0,0,0,0,0,2,0,0,4
חיפה,4000,3160,798,331,2,329,27,8,41,1,1,0,0.0,1,0,33,22,72,6,79,20,0,3,0,0,0,0,0,0,0,3,0,0,12
חיפה,4000,3170,770,383,3,380,38,13,16,1,0,0,0.0,0,0,75,31,69,4,86,17,0,8,0,0,0,0,1,1,0,2,0,3,15
חיפה,4000,3180,674,362,9,353,37,6,62,0,0,0,0.0,1,0,33,35,57,4,63,17,0,19,2,0,0,1,0,0,1,0,1,0,14
חיפה,4000,3200,577,260,10,250,29,2,34,1,1,0,0.0,0,0,41,20,38,3,60,8,0,0,0,0,0,0,0,0,1,2,1,1,8
חיפה,4000,3210,702,350,4,346,43,5,35,0,2,0,0.0,0,0,47,21,36,4,86,24,0,11,0,0,0,0,0,1,2,8,0,2,19
חיפה,4000,3220,746,353,7,346,99,4,3,0,3,0,0.0,2,0,75,6,9,4,99,33,0,0,0,0,0,0,0,0,0,3,0,2,4
חיפה,4000,3230,663,375,7,368,80,5,9,2,0,0,0.0,0,0,63,17,40,6,101,25,0,5,0,0,0,0,0,0,1,7,0,2,5
חיפה,4000,3240,649,381,4,377,116,2,2,0,2,0,0.0,0,0,72,3,8,2,119,37,2,3,0,0,0,0,0,0,0,6,0,2,1
חיפה,4000,3250,617,393,13,380,72,7,53,0,0,0,0.0,1,0,50,11,20,2,129,19,2,5,0,0,0,0,0,0,0,4,0,1,4
חיפה,4000,3260,562,299,7,292,23,6,86,0,0,0,0.0,0,0,30,22,39,4,48,9,1,9,0,0,1,0,0,0,0,3,0,0,11
חיפה,4000,3270,564,257,0,257,14,7,28,0,5,0,0.0,0,0,52,30,43,2,50,13,1,0,0,1,0,0,0,0,2,4,0,0,5
חיפה,4000,3280,810,492,3,489,16,10,213,2,0,0,0.0,0,0,29,22,45,5,66,7,0,11,0,0,0,0,0,1,0,1,0,1,60
חיפה,4000,3290,718,455,6,449,34,12,196,0,0,1,0.0,0,0,39,22,36,5,57,6,0,3,0,0,1,0,0,0,0,5,0,0,32
חיפה,4000,3310,617,352,7,345,16,4,141,0,1,0,0.0,0,0,39,20,30,1,56,2,0,4,0,0,0,0,1,0,1,4,1,2,22
חיפה,4000,3320,552,305,8,297,13,9,101,0,0,0,0.0,0,0,24,20,20,3,53,2,0,0,1,0,0,0,0,1,1,0,0,0,49
חיפה,4000,3330,506,287,2,285,20,3,103,1,0,0,0.0,0,0,24,28,23,2,44,5,0,2,0,0,0,0,0,0,0,3,0,4,23
חיפה,4000,3350,702,309,12,297,37,4,6,8,2,0,0.0,0,0,31,25,49,3,94,5,0,5,1,1,0,0,0,2,1,3,0,0,20
חיפה,4000,3360,548,243,6,237,24,3,6,4,6,1,0.0,0,0,27,30,30,0,81,3,0,1,3,0,2,0,1,0,2,4,0,1,8
חיפה,4000,3370,506,229,7,222,14,3,39,1,1,0,0.0,1,0,34,21,23,2,46,3,0,2,0,0,0,1,0,0,0,2,0,0,29
חיפה,4000,3380,657,257,10,247,14,3,4,18,4,0,0.0,0,0,36,20,45,1,71,9,0,1,3,0,0,0,1,0,1,2,0,1,13
חיפה,4000,3400,661,294,6,288,25,2,37,0,6,0,0.0,0,3,38,39,34,6,62,2,0,8,0,0,0,0,0,0,0,2,0,1,23
חיפה,4000,3410,763,501,1,500,18,4,338,2,0,0,0.0,0,0,28,11,19,4,41,2,0,8,0,1,0,0,0,0,0,0,0,0,24
חיפה,4000,3420,691,260,10,250,17,8,5,1,5,0,0.0,1,1,31,38,47,7,60,0,0,1,1,1,1,1,0,0,0,3,0,2,19
חיפה,4000,3450,566,358,5,353,95,5,0,0,2,0,0.0,0,1,64,3,11,7,119,23,0,4,1,0,0,0,0,0,0,8,0,1,9
חיפה,4000,3460,596,403,10,393,85,25,3,0,0,0,0.0,2,0,88,11,23,13,107,17,0,3,0,1,0,0,0,0,0,1,0,0,14
חיפה,4000,3470,474,274,4,270,56,4,0,0,0,0,0.0,0,0,63,13,27,6,68,17,0,4,0,0,0,0,0,0,0,5,0,2,5
חיפה,4000,3480,640,405,7,398,90,1,1,0,1,0,0.0,3,0,98,10,29,8,132,14,0,1,0,0,0,0,0,1,0,3,0,0,6
חיפה,4000,3510,515,294,7,287,38,2,1,0,0,0,0.0,0,0,39,22,37,5,104,9,2,0,1,2,2,1,0,0,1,5,0,1,15
חיפה,4000,3520,774,541,5,536,101,29,3,0,0,0,0.0,1,0,68,1,19,18,227,16,2,6,0,0,0,0,0,0,0,2,0,8,35
חיפה,4000,3530,587,368,12,356,41,2,2,0,0,0,0.0,0,0,63,22,52,7,133,5,0,2,0,0,0,0,0,1,1,1,0,1,23
חיפה,4000,3540,555,370,4,366,46,14,60,2,0,0,0.0,1,0,54,13,32,4,72,4,0,12,0,0,0,0,0,0,1,3,0,0,48
חיפה,4000,3550,754,433,8,425,74,24,1,0,0,0,0.0,0,0,83,24,48,6,121,19,2,4,0,0,0,1,0,0,0,8,0,1,9
חיפה,4000,3560,580,317,4,313,20,4,1,0,0,0,0.0,0,0,46,10,34,6,138,1,0,3,2,0,0,0,0,0,0,3,0,1,44
חיפה,4000,3590,587,458,2,456,140,11,0,0,0,0,0.0,1,0,95,0,7,14,132,34,1,1,0,0,0,0,0,0,0,13,0,1,6
חיפה,4000,3600,547,381,5,376,69,5,1,0,0,0,0.0,0,0,87,9,31,11,120,23,3,0,0,0,0,1,0,0,0,3,0,4,9
חיפה,4000,3610,756,586,1,585,179,7,1,0,0,0,0.0,0,0,151,4,14,11,169,25,3,1,0,0,0,0,0,0,1,6,0,6,7
חיפה,4000,3620,564,426,7,419,127,4,0,0,1,0,0.0,1,0,94,3,12,6,136,25,1,3,0,1,0,0,0,0,0,2,0,3,0
חיפה,4000,3630,588,436,5,431,124,6,1,0,1,0,0.0,0,0,98,1,9,7,141,31,1,0,0,0,0,0,0,0,0,8,0,3,0
חיפה,4000,3640,623,480,2,478,173,11,4,0,0,0,0.0,0,0,103,0,8,2,103,62,0,1,0,0,0,0,0,0,0,7,0,2,2
חיפה,4000,3650,784,521,14,507,89,2,3,0,1,0,0.0,0,0,86,132,32,9,115,17,0,0,1,0,6,0,0,0,0,10,0,3,1
חיפה,4000,3660,628,494,2,492,145,11,4,0,0,0,0.0,0,0,103,0,8,6,171,30,1,0,0,0,0,0,0,0,0,4,0,3,6
חיפה,4000,3670,546,321,7,314,64,3,0,0,0,0,0.0,1,0,74,8,24,4,99,12,1,4,0,0,0,0,0,0,0,13,1,1,5
חיפה,4000,3680,559,409,11,398,111,5,1,0,0,0,0.0,0,0,96,20,16,10,90,39,1,1,0,0,0,0,0,0,1,7,0,0,0
חיפה,4000,3690,699,546,3,543,139,13,5,0,0,0,0.0,0,0,125,22,24,15,151,24,0,2,0,1,0,0,0,0,0,0,0,4,18
חיפה,4000,3700,585,451,2,449,121,11,1,2,0,0,0.0,0,0,100,2,23,13,138,27,3,2,0,0,0,0,0,0,0,1,0,3,2
חיפה,4000,3710,498,325,0,325,101,2,0,1,0,0,0.0,0,0,69,0,15,5,92,29,1,0,0,0,0,0,0,0,0,9,0,0,1
חיפה,4000,3720,586,443,0,443,134,4,0,0,0,0,0.0,0,0,86,0,14,6,147,30,4,1,0,0,0,1,0,0,0,5,0,3,8
חיפה,4000,3730,572,455,2,453,137,2,0,0,2,0,0.0,0,0,102,1,11,6,119,66,0,3,0,0,0,0,0,0,0,4,0,0,0
חיפה,4000,3740,605,316,6,310,41,0,2,4,1,0,0.0,1,1,36,34,33,2,119,5,0,1,1,0,0,0,0,0,4,5,0,1,19
חיפה,4000,3750,689,368,13,355,38,1,1,0,6,0,0.0,0,1,66,30,52,8,123,7,0,3,0,0,1,0,2,0,1,1,0,0,14
חיפה,4000,3760,652,303,7,296,44,3,6,5,2,0,0.0,0,0,36,28,42,7,99,6,0,2,0,0,0,0,0,0,0,2,0,1,13
חיפה,4000,3770,796,409,17,392,26,2,3,0,2,0,0.0,1,0,57,18,63,32,137,5,1,1,0,0,0,0,0,2,0,5,0,1,36
חיפה,4000,3780,744,490,4,486,89,85,10,0,0,0,0.0,0,0,54,19,41,5,131,21,0,7,0,0,0,0,0,0,0,2,0,3,19
חיפה,4000,3790,735,373,8,365,42,3,1,0,1,0,0.0,0,0,48,15,41,10,155,7,0,0,2,0,0,0,0,1,1,1,0,1,36
חיפה,4000,3800,750,428,6,422,53,3,0,0,0,0,0.0,1,0,58,37,53,5,154,13,0,2,2,0,0,0,0,0,0,7,0,0,34
חיפה,4000,3810,790,372,5,367,42,7,0,0,0,0,0.0,0,0,46,32,26,6,166,6,1,0,0,0,0,0,0,0,1,2,0,2,30
חיפה,4000,3820,732,377,26,351,42,1,1,0,1,0,0.0,1,0,60,19,82,11,93,5,0,0,2,0,0,1,0,0,1,3,0,2,26
חיפה,4000,3830,743,495,9,486,57,8,156,0,0,0,0.0,0,0,54,27,51,7,99,10,0,4,0,0,0,0,0,1,0,3,0,1,8
חיפה,4000,3840,534,229,11,218,41,2,0,56,48,0,0.0,0,1,11,7,6,1,17,2,0,0,22,0,0,0,1,0,0,1,0,0,2
חיפה,4000,3850,587,378,4,374,58,5,2,0,0,0,0.0,0,0,57,14,27,5,170,9,0,1,0,0,0,0,2,0,0,0,0,0,24
חיפה,4000,3860,503,257,13,244,40,5,2,38,37,0,0.0,1,0,15,11,12,10,48,3,0,1,9,0,0,0,1,0,0,1,0,1,9
חיפה,4000,3870,710,397,10,387,52,1,1,1,1,0,0.0,0,0,61,36,66,8,113,8,1,2,0,0,1,1,0,1,0,3,0,0,30
חיפה,4000,3880,660,331,15,316,23,3,1,0,1,1,0.0,1,0,67,33,61,4,86,6,0,3,0,0,0,1,1,0,1,1,0,2,20
חיפה,4000,3890,634,372,5,367,29,9,3,0,0,0,0.0,0,0,42,21,33,9,148,5,2,3,1,0,0,0,0,0,1,4,0,3,54
חיפה,4000,3900,691,359,4,355,42,2,4,2,6,0,0.0,0,0,50,34,59,7,115,11,0,0,0,0,0,0,0,0,3,3,1,1,15
חיפה,4000,3910,541,326,1,325,34,4,1,0,0,0,0.0,0,0,48,20,32,8,141,7,0,1,0,1,0,1,0,0,0,5,0,0,22
חיפה,4000,3920,746,514,8,506,102,76,17,0,0,0,0.0,0,0,82,12,27,11,138,15,0,8,0,0,0,0,0,0,0,3,0,1,14
חיפה,4000,3930,581,446,3,443,135,22,5,0,1,0,0.0,0,0,63,8,14,13,148,13,0,3,0,0,0,0,0,0,0,3,0,1,14
חיפה,4000,3940,800,547,12,535,91,28,10,3,2,0,0.0,0,0,84,12,34,9,202,20,1,3,0,0,0,0,0,0,0,9,0,2,25
חיפה,4000,3950,580,292,8,284,25,6,1,0,0,0,0.0,0,0,38,16,31,5,119,5,0,2,0,0,0,0,0,0,1,5,0,2,28
חיפה,4000,3960,792,520,6,514,110,115,4,1,0,0,0.0,2,1,65,19,35,5,115,22,1,5,0,0,0,0,0,0,0,4,0,1,9
חיפה,4000,3970,748,513,5,508,109,98,5,0,1,0,0.0,0,0,70,22,23,6,121,26,0,6,0,0,0,0,0,0,0,5,0,1,15
חיפה,4000,3980,593,433,6,427,104,74,7,0,0,0,0.0,0,0,59,22,19,3,95,23,1,3,0,0,0,0,0,0,0,2,0,2,13
חיפה,4000,3990,567,405,5,400,90,59,17,1,0,0,0.0,0,0,64,7,22,5,92,23,2,5,0,0,0,1,0,0,0,4,0,2,6
חיפה,4000,4000,651,448,6,442,119,44,35,0,0,0,0.0,0,0,51,10,27,7,113,17,3,3,0,0,0,0,1,0,0,6,0,2,4
חיפה,4000,4010,556,359,2,357,92,27,20,0,1,0,0.0,0,0,71,5,14,5,82,20,2,5,0,0,0,0,0,0,0,8,0,2,3
חיפה,4000,4020,445,304,3,301,83,22,16,0,1,0,0.0,1,0,36,16,20,7,72,11,0,7,0,0,1,0,0,0,0,4,0,1,3
חיפה,4000,4030,715,474,6,468,143,15,8,1,2,0,0.0,0,0,102,4,9,8,113,37,0,3,0,0,0,1,0,0,0,5,0,5,12
חיפה,4000,4040,757,522,4,518,140,33,16,0,3,1,0.0,0,0,94,8,18,4,123,52,1,8,0,0,2,0,0,0,0,8,1,2,4
חיפה,4000,4050,595,397,3,394,95,18,25,0,0,0,0.0,0,0,86,6,21,7,88,28,2,2,0,0,0,0,0,0,0,8,0,1,7
חיפה,4000,4060,525,335,6,329,65,9,58,1,0,0,0.0,0,0,66,19,12,8,57,17,0,2,0,0,0,0,0,0,0,4,0,3,8
חיפה,4000,4070,673,461,8,453,115,17,2,0,0,0,0.0,1,1,80,20,34,7,134,26,0,2,1,0,1,0,0,0,0,5,0,3,4
חיפה,4000,4080,792,457,5,452,60,20,1,0,0,0,0.0,2,0,76,38,48,9,151,24,2,5,0,0,0,0,0,0,1,2,0,4,9
חיפה,4000,4090,803,502,4,498,140,8,6,0,1,0,0.0,0,0,79,4,13,18,123,74,2,5,0,0,0,0,0,0,0,8,1,5,11
חיפה,4000,4100,807,555,3,552,191,6,3,0,0,0,0.0,0,0,117,5,9,21,101,65,3,4,1,0,0,0,0,0,3,10,0,4,9
חיפה,4000,4110,637,248,10,238,41,2,2,0,0,1,0.0,0,0,65,14,34,0,60,14,0,0,0,0,0,1,0,0,0,2,0,0,2
חיפה,4000,4120,499,305,5,300,65,23,7,0,0,0,0.0,0,0,54,19,26,4,80,11,0,3,0,1,0,0,0,0,0,0,0,0,7
חיפה,4000,4130,520,360,11,349,57,2,2,0,0,0,0.0,1,0,53,18,18,3,147,17,2,2,0,1,0,0,0,0,0,5,1,1,19
חיפה,4000,4140,729,524,9,515,159,38,3,0,0,0,0.0,0,0,83,10,26,14,138,25,0,0,1,0,0,1,0,0,0,1,0,3,13
חיפה,4000,4150,760,362,4,358,64,0,6,0,3,0,0.0,0,0,65,38,44,7,89,25,1,2,0,0,0,0,0,0,0,9,0,3,2
חיפה,4000,4160,545,354,2,352,90,15,8,0,0,0,0.0,0,0,61,12,28,8,91,13,0,3,0,0,0,0,0,0,1,3,0,0,19
חיפה,4000,4170,610,312,6,306,54,19,6,1,1,0,0.0,0,0,58,19,22,4,96,12,0,4,0,0,0,0,0,0,0,4,0,3,3
חיפה,4000,4180,723,447,10,437,88,50,5,0,1,0,0.0,0,3,63,11,48,5,114,17,0,9,0,0,3,1,0,0,0,3,0,1,15
חיפה,4000,4190,659,333,15,318,50,1,0,0,0,0,0.0,3,0,70,25,42,3,90,11,2,4,1,0,0,0,0,0,2,3,0,3,8
חיפה,4000,4200,568,297,9,288,59,3,0,0,1,0,0.0,0,0,67,16,18,10,77,16,1,4,1,0,0,0,0,0,0,4,1,3,7
חיפה,4000,4210,706,415,6,409,78,6,1,0,2,0,0.0,0,0,90,20,39,12,117,32,1,1,0,1,0,0,0,0,0,3,0,2,4
חיפה,4000,4220,673,425,9,416,77,8,3,0,0,0,0.0,2,0,89,15,34,3,154,16,0,2,0,0,0,0,0,0,0,3,0,1,9
חיפה,4000,4230,811,470,11,459,63,6,2,1,0,1,0.0,0,0,87,38,75,11,134,21,1,5,0,0,0,0,2,1,0,4,0,3,4
חיפה,4000,4240,480,303,4,299,68,7,1,0,0,0,0.0,0,0,65,14,12,4,96,7,0,3,0,0,0,0,0,0,1,3,0,2,16
חיפה,4000,4250,578,459,4,455,144,5,2,0,0,0,0.0,0,0,115,1,6,4,142,23,2,1,0,0,0,0,0,0,0,8,0,2,0
חיפה,4000,4260,673,471,1,470,104,10,1,0,3,0,0.0,1,0,88,0,10,16,203,13,1,2,0,0,0,0,0,0,0,7,0,4,7
חיפה,4000,4270,673,485,4,481,154,19,5,0,1,0,0.0,1,0,109,3,16,5,124,36,0,2,0,1,0,0,0,0,0,3,0,2,0
חיפה,4000,4280,744,587,2,585,208,6,2,0,0,0,0.0,0,0,155,0,7,16,137,32,0,1,0,0,0,0,0,0,0,13,0,3,5
חיפה,4000,4290,622,460,2,458,129,0,1,3,2,0,0.0,0,0,122,0,4,11,150,22,2,0,0,0,0,0,0,0,0,7,0,1,4
חיפה,4000,4300,671,289,11,278,48,0,1,67,53,0,0.0,0,1,6,14,19,5,35,0,0,1,18,0,1,1,2,0,0,1,1,0,4
חיפה,4000,4320,520,352,8,344,58,17,2,0,1,0,0.0,0,0,45,8,23,8,142,7,0,6,0,0,0,0,1,0,0,7,0,2,17
חיפה,4000,4350,636,342,13,329,50,11,10,0,0,0,0.0,1,0,83,14,34,12,84,13,1,0,0,0,1,0,0,0,0,8,0,2,5
חיפה,4000,4450,487,254,5,249,51,2,0,0,0,0,0.0,0,0,63,19,22,2,61,22,0,0,0,0,0,0,0,0,0,3,0,0,4
חיפה,4000,4500,725,546,6,540,160,8,1,0,0,0,0.0,0,0,137,0,9,9,156,29,2,1,0,0,0,0,0,0,0,18,0,7,3
חיפה,4000,4510,688,496,1,495,156,25,1,1,0,0,0.0,0,0,101,6,12,5,113,60,0,1,0,0,0,0,0,0,0,11,0,3,0
חיפה,4000,4520,817,626,3,623,210,34,4,0,0,0,0.0,1,0,154,5,8,4,138,43,0,1,0,0,0,0,0,0,0,14,0,3,4
חיפה,4000,4530,698,503,2,501,162,0,2,0,0,1,0.0,0,0,125,0,4,3,129,55,1,0,0,0,1,0,0,0,0,12,0,1,5
חיפה,4000,4540,675,509,5,504,182,7,1,1,0,0,0.0,0,0,146,0,3,5,122,18,4,1,0,0,0,1,0,0,0,9,0,4,0
חיפה,4000,7010,571,344,13,331,60,3,3,0,0,0,0.0,3,0,42,31,34,7,113,22,0,1,0,0,0,0,0,0,0,2,0,1,9
חיפה,4000,7020,724,378,12,366,44,2,2,0,0,0,0.0,0,0,58,31,40,4,147,10,1,0,1,0,0,0,0,2,2,8,0,0,14
חיפה,4000,7030,631,409,9,400,71,7,0,0,0,0,0.0,1,0,47,16,31,10,169,15,2,1,1,1,0,0,0,0,0,4,0,3,21
חיפה,4000,7040,662,351,14,337,48,4,2,1,0,0,0.0,2,0,44,48,43,2,110,8,0,3,0,0,1,1,0,0,0,4,0,0,16
חיפה,4000,7050,706,400,9,391,76,2,0,0,1,1,0.0,2,0,62,31,38,4,136,14,0,1,1,1,1,1,0,0,0,1,0,2,16
חיפה,4000,7060,698,469,8,461,117,9,5,0,1,0,0.0,1,2,68,16,13,12,166,25,1,3,0,0,0,1,0,0,0,10,0,0,11
חיפה,4000,7070,594,312,17,295,15,1,3,0,3,0,0.0,0,0,52,26,42,2,112,9,0,2,0,0,0,0,1,0,3,3,1,0,20
